"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"CHM00058238","NANJING, CH","2005-07-18","0.11",,"85","92","79"
"CHM00058238","NANJING, CH","2005-07-19","0.00",,"85","92","80"
"CHM00058238","NANJING, CH","2005-07-20","0.00",,"82","87","79"
"CHM00058238","NANJING, CH","2005-07-21","0.02",,"84","89","81"
"CHM00058238","NANJING, CH","2005-07-22","0.00",,"86","92","80"
"CHM00058238","NANJING, CH","2005-07-23","0.00",,"87","94","81"
"CHM00058238","NANJING, CH","2005-07-24","0.01",,"86","96","81"
"CHM00058238","NANJING, CH","2005-07-25","0.00",,"85","94","80"
"CHM00058238","NANJING, CH","2005-07-26","0.00",,"86","93","80"
"CHM00058238","NANJING, CH","2005-07-27","0.00",,"88","96","81"
"CHM00058238","NANJING, CH","2005-07-28","1.30",,"79","86","76"
"CHM00058238","NANJING, CH","2005-07-29","0.03",,"83","90","77"
"CHM00058238","NANJING, CH","2005-07-30","1.43",,"82","94","73"
"CHM00058238","NANJING, CH","2005-07-31","0.00",,"85","93","77"
"CHM00058238","NANJING, CH","2005-08-01","0.04",,"87","90","84"
"CHM00058238","NANJING, CH","2005-08-02","0.00",,"87","94","81"
"CHM00058238","NANJING, CH","2005-08-03","0.02",,"85","90","80"
"CHM00058238","NANJING, CH","2005-08-04","1.31",,"82","89","77"
"CHM00058238","NANJING, CH","2005-08-05","1.14",,"83","92","77"
"CHM00058238","NANJING, CH","2005-08-06","0.38",,"80","83","75"
"CHM00058238","NANJING, CH","2005-08-07","2.08",,"77","84","75"
"CHM00058238","NANJING, CH","2005-08-08","0.09",,"78","85","74"
"CHM00058238","NANJING, CH","2005-08-09","0.00",,"83","92","74"
"CHM00058238","NANJING, CH","2005-08-10","0.00",,"87","96","79"
"CHM00058238","NANJING, CH","2005-08-11","0.00",,"89","98","82"
"CHM00058238","NANJING, CH","2005-08-12","0.00",,"89","96","83"
"CHM00058238","NANJING, CH","2005-08-13","0.00",,"86","92","81"
"CHM00058238","NANJING, CH","2005-08-14","0.00",,"87","93","81"
"CHM00058238","NANJING, CH","2005-08-15","0.00",,"88","97","80"
"CHM00058238","NANJING, CH","2005-08-16","0.00",,"89","98","80"
"CHM00058238","NANJING, CH","2005-08-17","1.39",,"85","96","72"
"CHM00058238","NANJING, CH","2005-08-18","0.04",,"74","77","71"
"CHM00058238","NANJING, CH","2005-08-19","0.33",,"71","74","69"
"CHM00058238","NANJING, CH","2005-08-20","0.00",,"75","82","70"
"CHM00058238","NANJING, CH","2005-08-21","0.00",,"78","84","72"
"CHM00058238","NANJING, CH","2005-08-22","0.12",,"74","78","71"
"CHM00058238","NANJING, CH","2005-08-23","1.19",,"70","73","68"
"CHM00058238","NANJING, CH","2005-08-24","0.12",,"72","75","69"
"CHM00058238","NANJING, CH","2005-08-25","0.00",,"74","82","69"
"CHM00058238","NANJING, CH","2005-08-26","0.00",,"74","83","65"
"CHM00058238","NANJING, CH","2005-08-27","0.00",,"78","86","73"
"CHM00058238","NANJING, CH","2005-08-28","0.03",,"77","81","74"
"CHM00058238","NANJING, CH","2005-08-29","0.00",,"80","86","75"
"CHM00058238","NANJING, CH","2005-08-30","0.19",,"77","81","73"
"CHM00058238","NANJING, CH","2005-08-31","0.01",,"75","80","71"
"CHM00058238","NANJING, CH","2005-09-01","0.01",,"82","90","74"
"CHM00058238","NANJING, CH","2005-09-02","0.15",,"81","87","78"
"CHM00058238","NANJING, CH","2005-09-03","1.65",,"74","78","70"
"CHM00058238","NANJING, CH","2005-09-04","0.08",,"74","81","70"
"CHM00058238","NANJING, CH","2005-09-05","0.00",,"75","81","70"
"CHM00058238","NANJING, CH","2005-09-06","0.00",,"75","83","69"
"CHM00058238","NANJING, CH","2005-09-07","0.00",,"76","85","68"
"CHM00058238","NANJING, CH","2005-09-08","0.00",,"76","85","68"
"CHM00058238","NANJING, CH","2005-09-09","0.00",,"76","87","68"
"CHM00058238","NANJING, CH","2005-09-10","0.00",,"77","87","68"
"CHM00058238","NANJING, CH","2005-09-11","0.00",,"76","82","68"
"CHM00058238","NANJING, CH","2005-09-12","0.70",,"77","80","74"
"CHM00058238","NANJING, CH","2005-09-13","0.00",,"80","90","73"
"CHM00058238","NANJING, CH","2005-09-14","0.00",,"81","90","74"
"CHM00058238","NANJING, CH","2005-09-15","0.25",,"77","84","73"
"CHM00058238","NANJING, CH","2005-09-16","0.00",,"83","94","76"
"CHM00058238","NANJING, CH","2005-09-17","0.00",,"83","88","78"
"CHM00058238","NANJING, CH","2005-09-18","0.00",,"79","86","75"
"CHM00058238","NANJING, CH","2005-09-19","0.00",,"83","94","77"
"CHM00058238","NANJING, CH","2005-09-20","0.00",,"85","94","79"
"CHM00058238","NANJING, CH","2005-09-21","0.00",,"78","84","69"
"CHM00058238","NANJING, CH","2005-09-22","0.16",,"66","70","65"
"CHM00058238","NANJING, CH","2005-09-23","0.00",,"71","77","66"
"CHM00058238","NANJING, CH","2005-09-24","0.00",,"70","77","67"
"CHM00058238","NANJING, CH","2005-09-25","0.06",,"70","76","67"
"CHM00058238","NANJING, CH","2005-09-26","0.27",,"68","71","65"
"CHM00058238","NANJING, CH","2005-09-27","0.06",,"72","76","70"
"CHM00058238","NANJING, CH","2005-09-28","0.00",,"76","82","71"
"CHM00058238","NANJING, CH","2005-09-29","0.00",,"79","89","71"
"CHM00058238","NANJING, CH","2005-09-30","0.00",,"82","94","74"
"CHM00058238","NANJING, CH","2005-10-01","0.00",,"76","81","73"
"CHM00058238","NANJING, CH","2005-10-02","0.00",,"70","76","68"
"CHM00058238","NANJING, CH","2005-10-03","0.16",,"66","69","61"
"CHM00058238","NANJING, CH","2005-10-04","0.47",,"60","63","58"
"CHM00058238","NANJING, CH","2005-10-05","0.26",,"62","64","59"
"CHM00058238","NANJING, CH","2005-10-06","0.00",,"67","71","63"
"CHM00058238","NANJING, CH","2005-10-07","0.00",,"69","74","67"
"CHM00058238","NANJING, CH","2005-10-08","0.00",,"66","75","56"
"CHM00058238","NANJING, CH","2005-10-09","0.00",,"64","74","54"
"CHM00058238","NANJING, CH","2005-10-10","0.00",,"67","76","59"
"CHM00058238","NANJING, CH","2005-10-11","0.00",,"68","77","60"
"CHM00058238","NANJING, CH","2005-10-12","0.00",,"68","76","62"
"CHM00058238","NANJING, CH","2005-10-13","0.00",,"70","79","63"
"CHM00058238","NANJING, CH","2005-10-14","0.00",,"67","71","65"
"CHM00058238","NANJING, CH","2005-10-15","0.00",,"66","73","58"
"CHM00058238","NANJING, CH","2005-10-16","0.00",,"60","74","50"
"CHM00058238","NANJING, CH","2005-10-17","0.00",,"63","78","51"
"CHM00058238","NANJING, CH","2005-10-18","0.00",,"67","78","58"
"CHM00058238","NANJING, CH","2005-10-19","0.00",,"65","75","57"
"CHM00058238","NANJING, CH","2005-10-20","0.00",,"67","75","58"
"CHM00058238","NANJING, CH","2005-10-21","0.44",,"62","69","58"
"CHM00058238","NANJING, CH","2005-10-22","0.00",,"53","59","47"
"CHM00058238","NANJING, CH","2005-10-23","0.00",,"54","63","49"
"CHM00058238","NANJING, CH","2005-10-24","0.00",,"56","71","45"
"CHM00058238","NANJING, CH","2005-10-25","0.00",,"60","73","53"
"CHM00058238","NANJING, CH","2005-10-26","0.00",,"61","75","51"
"CHM00058238","NANJING, CH","2005-10-27","0.00",,"64","75","53"
"CHM00058238","NANJING, CH","2005-10-28","0.15",,"60","68","57"
"CHM00058238","NANJING, CH","2005-10-29","0.00",,"58","66","53"
"CHM00058238","NANJING, CH","2005-10-30","0.00",,"54","66","45"
"CHM00058238","NANJING, CH","2005-10-31","0.00",,"53","67","44"
"CHM00058238","NANJING, CH","2005-11-01","0.00",,"58","72","45"
"CHM00058238","NANJING, CH","2005-11-02","0.00",,"62","71","53"
"CHM00058238","NANJING, CH","2005-11-03","0.00",,"66","76","59"
"CHM00058238","NANJING, CH","2005-11-04","0.05",,"67","74","62"
"CHM00058238","NANJING, CH","2005-11-05","2.04",,"70","72","68"
"CHM00058238","NANJING, CH","2005-11-06","0.00",,"65","71","58"
"CHM00058238","NANJING, CH","2005-11-07","0.00",,"60","72","53"
"CHM00058238","NANJING, CH","2005-11-08","0.00",,"62","69","57"
"CHM00058238","NANJING, CH","2005-11-09","0.00",,"64","68","61"
"CHM00058238","NANJING, CH","2005-11-10","0.26",,"65","69","63"
"CHM00058238","NANJING, CH","2005-11-11","0.12",,"63","65","59"
"CHM00058238","NANJING, CH","2005-11-12","0.00",,"63","71","56"
"CHM00058238","NANJING, CH","2005-11-13","0.00",,"65","73","59"
"CHM00058238","NANJING, CH","2005-11-14","0.00",,"54","65","53"
"CHM00058238","NANJING, CH","2005-11-15","0.00",,"52","56","50"
"CHM00058238","NANJING, CH","2005-11-16","0.00",,"51","58","44"
"CHM00058238","NANJING, CH","2005-11-17","0.00",,"51","58","46"
"CHM00058238","NANJING, CH","2005-11-18","0.00",,"52","59","42"
"CHM00058238","NANJING, CH","2005-11-19","0.00",,"52","56","50"
"CHM00058238","NANJING, CH","2005-11-20","0.00",,"51","59","46"
"CHM00058238","NANJING, CH","2005-11-21","0.00",,"48","60","40"
"CHM00058238","NANJING, CH","2005-11-22","0.00",,"50","61","43"
"CHM00058238","NANJING, CH","2005-11-23","0.00",,"52","60","46"
"CHM00058238","NANJING, CH","2005-11-24","0.00",,"49","62","39"
"CHM00058238","NANJING, CH","2005-11-25","0.00",,"48","63","37"
"CHM00058238","NANJING, CH","2005-11-26","0.00",,"52","67","39"
"CHM00058238","NANJING, CH","2005-11-27","0.00",,"53","70","42"
"CHM00058238","NANJING, CH","2005-11-28","0.00",,"53","62","45"
"CHM00058238","NANJING, CH","2005-11-29","0.00",,"49","57","36"
"CHM00058238","NANJING, CH","2005-11-30","0.00",,"47","63","37"
"CHM00058238","NANJING, CH","2005-12-01","0.00",,"49","58","38"
"CHM00058238","NANJING, CH","2005-12-02","0.00",,"51","56","47"
"CHM00058238","NANJING, CH","2005-12-03","0.00",,"49","54","46"
"CHM00058238","NANJING, CH","2005-12-04","0.00",,"37","50","33"
"CHM00058238","NANJING, CH","2005-12-05","0.00",,"31","37","26"
"CHM00058238","NANJING, CH","2005-12-06","0.00",,"34","42","26"
"CHM00058238","NANJING, CH","2005-12-07","0.00",,"32","44","23"
"CHM00058238","NANJING, CH","2005-12-08","0.00",,"35","50","24"
"CHM00058238","NANJING, CH","2005-12-09","0.00",,"41","55","30"
"CHM00058238","NANJING, CH","2005-12-10","0.04",,"45","47","40"
"CHM00058238","NANJING, CH","2005-12-11","0.05",,"37","45","35"
"CHM00058238","NANJING, CH","2005-12-12","0.00",,"34","40","28"
"CHM00058238","NANJING, CH","2005-12-13","0.00",,"34","40","29"
"CHM00058238","NANJING, CH","2005-12-14","0.00",,"31","40","24"
"CHM00058238","NANJING, CH","2005-12-15","0.00",,"33","43","23"
"CHM00058238","NANJING, CH","2005-12-16","0.00",,"33","48","22"
"CHM00058238","NANJING, CH","2005-12-17","0.00",,"35","43","27"
"CHM00058238","NANJING, CH","2005-12-18","0.00",,"29","44","20"
"CHM00058238","NANJING, CH","2005-12-19","0.00",,"34","49","24"
"CHM00058238","NANJING, CH","2005-12-20","0.00",,"36","48","27"
"CHM00058238","NANJING, CH","2005-12-21","0.00",,"33","43","30"
"CHM00058238","NANJING, CH","2005-12-22","0.00",,"33","45","18"
"CHM00058238","NANJING, CH","2005-12-23","0.00",,"42","57","31"
"CHM00058238","NANJING, CH","2005-12-24","0.00",,"43","48","37"
"CHM00058238","NANJING, CH","2005-12-25","0.00",,"42","58","32"
"CHM00058238","NANJING, CH","2005-12-26","0.00",,"41","46","34"
"CHM00058238","NANJING, CH","2005-12-27","0.00",,"43","50","38"
"CHM00058238","NANJING, CH","2005-12-28","0.00",,"44","47","40"
"CHM00058238","NANJING, CH","2005-12-29","0.00",,"47","51","45"
"CHM00058238","NANJING, CH","2005-12-30","0.08",,"48","52","46"
"CHM00058238","NANJING, CH","2005-12-31","0.28",,"47","48","46"
"CHM00058238","NANJING, CH","2006-01-01","0.05",,"43","46","42"
"CHM00058238","NANJING, CH","2006-01-02","0.00",,"41","44","38"
"CHM00058238","NANJING, CH","2006-01-03","0.00",,"42","44","39"
"CHM00058238","NANJING, CH","2006-01-04","0.70",,"38","44","33"
"CHM00058238","NANJING, CH","2006-01-05","0.01",,"30","33","27"
"CHM00058238","NANJING, CH","2006-01-06","0.00",,"29","35","24"
"CHM00058238","NANJING, CH","2006-01-07","0.00",,"28","36","24"
"CHM00058238","NANJING, CH","2006-01-08","0.00",,"30","40","23"
"CHM00058238","NANJING, CH","2006-01-09","0.00",,"32","47","23"
"CHM00058238","NANJING, CH","2006-01-10","0.00",,"36","54","26"
"CHM00058238","NANJING, CH","2006-01-11","0.00",,"40","54","28"
"CHM00058238","NANJING, CH","2006-01-12","0.00",,"52","57","46"
"CHM00058238","NANJING, CH","2006-01-13","0.00",,"42","50","38"
"CHM00058238","NANJING, CH","2006-01-14","0.16",,"41","43","40"
"CHM00058238","NANJING, CH","2006-01-15","0.07",,"42","46","40"
"CHM00058238","NANJING, CH","2006-01-16","0.26",,"42","45","41"
"CHM00058238","NANJING, CH","2006-01-17","0.77",,"43","45","42"
"CHM00058238","NANJING, CH","2006-01-18","0.48",,"40","43","39"
"CHM00058238","NANJING, CH","2006-01-19","1.29",,"35","39","34"
"CHM00058238","NANJING, CH","2006-01-20","0.24",,"38","38","35"
"CHM00058238","NANJING, CH","2006-01-21","0.19",,"35","38","34"
"CHM00058238","NANJING, CH","2006-01-22","0.00",,"36","44","30"
"CHM00058238","NANJING, CH","2006-01-23","0.00",,"37","45","32"
"CHM00058238","NANJING, CH","2006-01-24","0.00",,"36","44","29"
"CHM00058238","NANJING, CH","2006-01-25","0.00",,"41","45","36"
"CHM00058238","NANJING, CH","2006-01-26","0.00",,"41","50","36"
"CHM00058238","NANJING, CH","2006-01-27","0.00",,"41","54","30"
"CHM00058238","NANJING, CH","2006-01-28","0.00",,"44","54","38"
"CHM00058238","NANJING, CH","2006-01-29","0.00",,"47","64","34"
"CHM00058238","NANJING, CH","2006-01-30","0.00",,"46","52","43"
"CHM00058238","NANJING, CH","2006-01-31","0.00",,"39","44","38"
"CHM00058238","NANJING, CH","2006-02-01","0.00",,"39","40","37"
"CHM00058238","NANJING, CH","2006-02-02","0.21",,"40","41","38"
"CHM00058238","NANJING, CH","2006-02-03","0.19",,"33","38","30"
"CHM00058238","NANJING, CH","2006-02-04","0.00",,"30","38","23"
"CHM00058238","NANJING, CH","2006-02-05","0.36",,"32","34","31"
"CHM00058238","NANJING, CH","2006-02-06","0.02",,"33","35","30"
"CHM00058238","NANJING, CH","2006-02-07","0.00",,"36","43","28"
"CHM00058238","NANJING, CH","2006-02-08","0.00",,"32","38","27"
"CHM00058238","NANJING, CH","2006-02-09","0.00",,"32","40","25"
"CHM00058238","NANJING, CH","2006-02-10","0.00",,"38","51","28"
"CHM00058238","NANJING, CH","2006-02-11","0.00",,"41","51","35"
"CHM00058238","NANJING, CH","2006-02-12","0.00",,"42","51","34"
"CHM00058238","NANJING, CH","2006-02-13","0.00",,"48","63","37"
"CHM00058238","NANJING, CH","2006-02-14","0.22",,"55","64","47"
"CHM00058238","NANJING, CH","2006-02-15","0.80",,"47","55","44"
"CHM00058238","NANJING, CH","2006-02-16","0.19",,"42","45","40"
"CHM00058238","NANJING, CH","2006-02-17","0.00",,"38","43","34"
"CHM00058238","NANJING, CH","2006-02-18","0.00",,"38","43","34"
"CHM00058238","NANJING, CH","2006-02-19","0.00",,"40","45","37"
"CHM00058238","NANJING, CH","2006-02-20","0.00",,"42","52","32"
"CHM00058238","NANJING, CH","2006-02-21","0.12",,"46","58","35"
"CHM00058238","NANJING, CH","2006-02-22","0.05",,"46","50","44"
"CHM00058238","NANJING, CH","2006-02-23","0.00",,"41","48","33"
"CHM00058238","NANJING, CH","2006-02-24","0.00",,"44","52","36"
"CHM00058238","NANJING, CH","2006-02-25","0.01",,"47","48","45"
"CHM00058238","NANJING, CH","2006-02-26","0.00",,"43","48","37"
"CHM00058238","NANJING, CH","2006-02-27","0.00",,"35","38","33"
"CHM00058238","NANJING, CH","2006-02-28","0.26",,"34","37","33"
"CHM00058238","NANJING, CH","2006-03-01","0.00",,"39","47","31"
"CHM00058238","NANJING, CH","2006-03-02","0.00",,"41","56","30"
"CHM00058238","NANJING, CH","2006-03-03","0.00",,"45","60","33"
"CHM00058238","NANJING, CH","2006-03-04","0.00",,"51","66","41"
"CHM00058238","NANJING, CH","2006-03-05","0.00",,"54","73","41"
"CHM00058238","NANJING, CH","2006-03-06","0.00",,"57","72","48"
"CHM00058238","NANJING, CH","2006-03-07","0.00",,"54","65","46"
"CHM00058238","NANJING, CH","2006-03-08","0.00",,"56","68","47"
"CHM00058238","NANJING, CH","2006-03-09","0.04",,"52","58","50"
"CHM00058238","NANJING, CH","2006-03-10","0.00",,"57","67","47"
"CHM00058238","NANJING, CH","2006-03-11","0.26",,"54","60","47"
"CHM00058238","NANJING, CH","2006-03-12","0.02",,"40","47","38"
"CHM00058238","NANJING, CH","2006-03-13","0.00",,"39","47","33"
"CHM00058238","NANJING, CH","2006-03-14","0.00",,"46","58","32"
"CHM00058238","NANJING, CH","2006-03-15","0.00",,"48","54","39"
"CHM00058238","NANJING, CH","2006-03-16","0.00",,"52","66","43"
"CHM00058238","NANJING, CH","2006-03-17","0.14",,"50","56","42"
"CHM00058238","NANJING, CH","2006-03-18","0.02",,"56","66","50"
"CHM00058238","NANJING, CH","2006-03-19","0.00",,"49","57","38"
"CHM00058238","NANJING, CH","2006-03-20","0.00",,"53","64","42"
"CHM00058238","NANJING, CH","2006-03-21","0.00",,"57","67","46"
"CHM00058238","NANJING, CH","2006-03-22","0.00",,"55","65","48"
"CHM00058238","NANJING, CH","2006-03-23","0.00",,"56","64","48"
"CHM00058238","NANJING, CH","2006-03-24","0.00",,"55","68","42"
"CHM00058238","NANJING, CH","2006-03-25","0.00",,"59","74","46"
"CHM00058238","NANJING, CH","2006-03-26","0.00",,"60","72","48"
"CHM00058238","NANJING, CH","2006-03-27","0.00",,"61","74","50"
"CHM00058238","NANJING, CH","2006-03-28","0.00",,"50","64","44"
"CHM00058238","NANJING, CH","2006-03-29","0.00",,"53","69","38"
"CHM00058238","NANJING, CH","2006-03-30","0.00",,"63","78","47"
"CHM00058238","NANJING, CH","2006-03-31","0.00",,"62","74","51"
"CHM00058238","NANJING, CH","2006-04-01","0.07",,"66","73","62"
"CHM00058238","NANJING, CH","2006-04-02","0.00",,"65","77","56"
"CHM00058238","NANJING, CH","2006-04-03","0.00",,"69","84","54"
"CHM00058238","NANJING, CH","2006-04-04","1.91",,"65","75","56"
"CHM00058238","NANJING, CH","2006-04-05","0.10",,"58","67","53"
"CHM00058238","NANJING, CH","2006-04-06","0.00",,"58","67","51"
"CHM00058238","NANJING, CH","2006-04-07","0.00",,"64","80","52"
"CHM00058238","NANJING, CH","2006-04-08","0.00",,"69","81","57"
"CHM00058238","NANJING, CH","2006-04-09","1.06",,"63","72","61"
"CHM00058238","NANJING, CH","2006-04-10","0.02",,"67","72","64"
"CHM00058238","NANJING, CH","2006-04-11","0.00",,"68","80","61"
"CHM00058238","NANJING, CH","2006-04-12","0.05",,"52","66","44"
"CHM00058238","NANJING, CH","2006-04-13","0.25",,"47","53","39"
"CHM00058238","NANJING, CH","2006-04-14","0.00",,"51","53","48"
"CHM00058238","NANJING, CH","2006-04-15","0.00",,"56","64","48"
"CHM00058238","NANJING, CH","2006-04-16","0.00",,"59","70","46"
"CHM00058238","NANJING, CH","2006-04-17","0.00",,"64","78","51"
"CHM00058238","NANJING, CH","2006-04-18","0.00",,"69","80","55"
"CHM00058238","NANJING, CH","2006-04-19","0.00",,"68","75","62"
"CHM00058238","NANJING, CH","2006-04-20","0.00",,"61","71","46"
"CHM00058238","NANJING, CH","2006-04-21","0.94",,"60","65","57"
"CHM00058238","NANJING, CH","2006-04-22","0.00",,"58","62","55"
"CHM00058238","NANJING, CH","2006-04-23","0.00",,"62","72","52"
"CHM00058238","NANJING, CH","2006-04-24","0.00",,"63","74","49"
"CHM00058238","NANJING, CH","2006-04-25","0.66",,"62","73","55"
"CHM00058238","NANJING, CH","2006-04-26","0.15",,"59","69","53"
"CHM00058238","NANJING, CH","2006-04-27","0.00",,"64","72","56"
"CHM00058238","NANJING, CH","2006-04-28","0.00",,"67","77","58"
"CHM00058238","NANJING, CH","2006-04-29","0.00",,"71","83","56"
"CHM00058238","NANJING, CH","2006-04-30","0.00",,"78","89","71"
"CHM00058238","NANJING, CH","2006-05-01","0.00",,"79","86","69"
"CHM00058238","NANJING, CH","2006-05-02","0.00",,"68","79","63"
"CHM00058238","NANJING, CH","2006-05-03","0.00",,"69","79","57"
"CHM00058238","NANJING, CH","2006-05-04","0.00",,"75","89","61"
"CHM00058238","NANJING, CH","2006-05-05","0.17",,"73","81","68"
"CHM00058238","NANJING, CH","2006-05-06","1.00",,"68","74","64"
"CHM00058238","NANJING, CH","2006-05-07","0.00",,"72","81","62"
"CHM00058238","NANJING, CH","2006-05-08","0.00",,"69","74","65"
"CHM00058238","NANJING, CH","2006-05-09","0.11",,"67","70","65"
"CHM00058238","NANJING, CH","2006-05-10","0.14",,"65","68","63"
"CHM00058238","NANJING, CH","2006-05-11","0.00",,"65","72","60"
"CHM00058238","NANJING, CH","2006-05-12","0.54",,"58","65","56"
"CHM00058238","NANJING, CH","2006-05-13","0.01",,"61","69","55"
"CHM00058238","NANJING, CH","2006-05-14","0.00",,"67","77","57"
"CHM00058238","NANJING, CH","2006-05-15","0.00",,"69","79","60"
"CHM00058238","NANJING, CH","2006-05-16","0.00",,"67","74","60"
"CHM00058238","NANJING, CH","2006-05-17","0.00",,"69","75","62"
"CHM00058238","NANJING, CH","2006-05-18","0.24",,"63","69","62"
"CHM00058238","NANJING, CH","2006-05-19","0.00",,"68","79","55"
"CHM00058238","NANJING, CH","2006-05-20","0.00",,"77","91","61"
"CHM00058238","NANJING, CH","2006-05-21","0.00",,"79","91","67"
"CHM00058238","NANJING, CH","2006-05-22","0.00",,"72","82","69"
"CHM00058238","NANJING, CH","2006-05-23","0.00",,"74","87","63"
"CHM00058238","NANJING, CH","2006-05-24","0.00",,"76","86","62"
"CHM00058238","NANJING, CH","2006-05-25","1.36",,"69","77","66"
"CHM00058238","NANJING, CH","2006-05-26","0.01",,"66","69","63"
"CHM00058238","NANJING, CH","2006-05-27","0.00",,"73","83","65"
"CHM00058238","NANJING, CH","2006-05-28","0.00",,"71","79","62"
"CHM00058238","NANJING, CH","2006-05-29","0.00",,"74","87","62"
"CHM00058238","NANJING, CH","2006-05-30","0.00",,"76","89","65"
"CHM00058238","NANJING, CH","2006-05-31","0.00",,"78","89","66"
"CHM00058238","NANJING, CH","2006-06-01","0.48",,"71","79","66"
"CHM00058238","NANJING, CH","2006-06-02","0.00",,"71","82","61"
"CHM00058238","NANJING, CH","2006-06-03","0.00",,"73","81","65"
"CHM00058238","NANJING, CH","2006-06-04","0.05",,"72","78","67"
"CHM00058238","NANJING, CH","2006-06-05","0.01",,"72","79","65"
"CHM00058238","NANJING, CH","2006-06-06","0.01",,"75","83","68"
"CHM00058238","NANJING, CH","2006-06-07","0.00",,"73","78","69"
"CHM00058238","NANJING, CH","2006-06-08","0.23",,"75","85","69"
"CHM00058238","NANJING, CH","2006-06-09","0.01",,"78","89","67"
"CHM00058238","NANJING, CH","2006-06-10","0.00",,"82","89","74"
"CHM00058238","NANJING, CH","2006-06-11","0.00",,"79","90","64"
"CHM00058238","NANJING, CH","2006-06-12","0.00",,"81","93","68"
"CHM00058238","NANJING, CH","2006-06-13","0.00",,"82","92","73"
"CHM00058238","NANJING, CH","2006-06-14","0.00",,"79","83","77"
"CHM00058238","NANJING, CH","2006-06-15","0.00",,"80","89","72"
"CHM00058238","NANJING, CH","2006-06-16","0.00",,"81","89","74"
"CHM00058238","NANJING, CH","2006-06-17","0.00",,"84","93","74"
"CHM00058238","NANJING, CH","2006-06-18","0.00",,"86","97","76"
"CHM00058238","NANJING, CH","2006-06-19","0.00",,"88","98","78"
"CHM00058238","NANJING, CH","2006-06-20","0.00",,"87","98","78"
"CHM00058238","NANJING, CH","2006-06-21","2.17",,"88","99","76"
"CHM00058238","NANJING, CH","2006-06-22","0.00",,"81","86","78"
"CHM00058238","NANJING, CH","2006-06-23","0.76",,"77","82","76"
"CHM00058238","NANJING, CH","2006-06-24","2.02",,"76","80","74"
"CHM00058238","NANJING, CH","2006-06-25","0.00",,"80","89","75"
"CHM00058238","NANJING, CH","2006-06-26","0.00",,"84","92","76"
"CHM00058238","NANJING, CH","2006-06-27","0.00",,"84","88","80"
"CHM00058238","NANJING, CH","2006-06-28","0.00",,"84","93","76"
"CHM00058238","NANJING, CH","2006-06-29","0.38",,"81","87","73"
"CHM00058238","NANJING, CH","2006-06-30","0.00",,"85","94","79"
"CHM00058238","NANJING, CH","2006-07-01","1.02",,"81","88","73"
"CHM00058238","NANJING, CH","2006-07-02","0.02",,"83","89","77"
"CHM00058238","NANJING, CH","2006-07-03","0.00",,"88","97","80"
"CHM00058238","NANJING, CH","2006-07-04","0.06",,"86","93","79"
"CHM00058238","NANJING, CH","2006-07-05","1.22",,"76","80","74"
"CHM00058238","NANJING, CH","2006-07-06","0.00",,"81","90","73"
"CHM00058238","NANJING, CH","2006-07-07","0.00",,"84","91","77"
"CHM00058238","NANJING, CH","2006-07-08","0.55",,"83","91","76"
"CHM00058238","NANJING, CH","2006-07-09","0.00",,"84","89","80"
"CHM00058238","NANJING, CH","2006-07-10","0.93",,"81","85","79"
"CHM00058238","NANJING, CH","2006-07-11","0.44",,"81","90","78"
"CHM00058238","NANJING, CH","2006-07-12","0.00",,"87","96","78"
"CHM00058238","NANJING, CH","2006-07-13","0.00",,"87","92","81"
"CHM00058238","NANJING, CH","2006-07-14","0.00",,"85","91","81"
"CHM00058238","NANJING, CH","2006-07-15","0.00",,"85","91","81"
"CHM00058238","NANJING, CH","2006-07-16","0.01",,"82","86","81"
"CHM00058238","NANJING, CH","2006-07-17","0.00",,"85","92","80"
"CHM00058238","NANJING, CH","2006-07-18","0.00",,"88","94","83"
"CHM00058238","NANJING, CH","2006-07-19","0.73",,"87","95","81"
"CHM00058238","NANJING, CH","2006-07-20","3.12",,"81","83","79"
"CHM00058238","NANJING, CH","2006-07-21","0.15",,"83","90","80"
"CHM00058238","NANJING, CH","2006-07-22","0.22",,"80","87","78"
"CHM00058238","NANJING, CH","2006-07-23","0.02",,"77","81","75"
"CHM00058238","NANJING, CH","2006-07-24","0.00",,"78","82","74"
"CHM00058238","NANJING, CH","2006-07-25","0.33",,"79","86","74"
"CHM00058238","NANJING, CH","2006-07-26","0.94",,"82","90","76"
"CHM00058238","NANJING, CH","2006-07-27","0.00",,"85","92","79"
"CHM00058238","NANJING, CH","2006-07-28","0.00",,"88","96","81"
"CHM00058238","NANJING, CH","2006-07-29","0.00",,"88","96","80"
"CHM00058238","NANJING, CH","2006-07-30","0.00",,"90","98","81"
"CHM00058238","NANJING, CH","2006-07-31","0.00",,"90","97","82"
"CHM00058238","NANJING, CH","2006-08-01","0.37",,"86","95","76"
"CHM00058238","NANJING, CH","2006-08-02","1.40",,"84","93","75"
"CHM00058238","NANJING, CH","2006-08-03","0.00",,"87","93","81"
"CHM00058238","NANJING, CH","2006-08-04","0.00",,"85","92","80"
"CHM00058238","NANJING, CH","2006-08-05","0.00",,"85","92","79"
"CHM00058238","NANJING, CH","2006-08-06","0.19",,"81","93","77"
"CHM00058238","NANJING, CH","2006-08-07","0.08",,"79","90","76"
"CHM00058238","NANJING, CH","2006-08-08","0.00",,"84","92","78"
